sender_account,receiver_account,amount,type,merchant_category,device,country,is_suspicious,pattern,transaction_id,timestamp,hour,day,is_high_risk_country,log_amount
ACCT100330,ACCT200220,22.41,withdrawal,atm,atm,US,False,normal,TXN003853,2025-02-25T08:53:00,8,Tuesday,False,3.1095072878128356
ACCT100280,ACCT200071,24.79,deposit,atm,mobile_app,IR,True,normal,TXN003854,2025-01-04T15:55:00,15,Saturday,True,3.210440346047099
ACCT100181,ACCT200013,65.22,transfer,retail,pos_terminal,US,False,normal,TXN003855,2025-02-23T21:04:00,21,Sunday,False,4.177766170361173
ACCT100452,ACCT200234,71.27,payment,electronics,pos_terminal,IR,True,normal,TXN003856,2025-02-28T05:14:00,5,Friday,True,4.266475481513779
ACCT100131,ACCT200075,48.43,deposit,gambling,pos_terminal,KY,True,normal,TXN003857,2025-01-26T01:57:00,1,Sunday,True,3.880119456415138
ACCT100305,ACCT200036,48.82,payment,crypto_exchange,mobile_app,IN,False,normal,TXN003858,2025-03-13T01:44:00,1,Thursday,False,3.888140064964814
ACCT100447,ACCT200228,35.86,deposit,gambling,mobile_app,US,True,round_tripping,TXN003859,2025-02-13T13:47:00,13,Thursday,False,3.5796224681769866
ACCT100309,ACCT200091,7.91,payment,gambling,mobile_app,KY,True,layering,TXN003860,2025-01-01T01:43:00,1,Wednesday,True,2.0681277817795625
ACCT100123,ACCT200360,101.38,transfer,retail,atm,RU,True,structuring,TXN003861,2025-01-26T12:04:00,12,Sunday,True,4.6188758330442035
ACCT100115,ACCT200257,135.09,transfer,online_services,web,SG,True,rapid_movement,TXN003862,2025-01-09T21:58:00,21,Thursday,False,4.90594122298159
ACCT100417,ACCT200371,65.84,transfer,gambling,mobile_app,AE,True,layering,TXN003863,2025-01-21T11:28:00,11,Tuesday,False,4.187227556368814
ACCT100173,ACCT200222,30.41,deposit,online_services,atm,NG,True,normal,TXN003864,2025-02-28T10:31:00,10,Friday,True,3.4147715016892732
ACCT100263,ACCT200220,16.26,transfer,atm,web,UK,True,structuring,TXN003865,2025-01-18T10:50:00,10,Saturday,False,2.7887081041196646
ACCT100421,ACCT200109,43.62,transfer,online_services,atm,US,True,round_tripping,TXN003866,2025-02-25T05:38:00,5,Tuesday,False,3.775515760773483
ACCT100300,ACCT200118,86.67,transfer,retail,web,RU,True,normal,TXN003867,2025-03-31T06:22:00,6,Monday,True,4.462107803146254
ACCT100043,ACCT200104,109.5,withdrawal,atm,web,KY,True,normal,TXN003868,2025-02-01T19:48:00,19,Saturday,True,4.695924549256556
ACCT100309,ACCT200496,14.26,transfer,travel,web,AE,False,normal,TXN003869,2025-01-19T17:15:00,17,Sunday,False,2.65745841498615
ACCT100354,ACCT200436,18.56,payment,gambling,atm,IN,False,normal,TXN003870,2025-03-28T16:37:00,16,Friday,False,2.9210087273580543
ACCT100393,ACCT200336,37.77,deposit,gambling,atm,US,True,structuring,TXN003871,2025-03-16T22:07:00,22,Sunday,False,3.6315151367243654
ACCT100151,ACCT200094,73.82,payment,electronics,pos_terminal,RU,True,normal,TXN003872,2025-03-12T04:40:00,4,Wednesday,True,4.301629697601852
ACCT100484,ACCT200266,11.34,transfer,online_services,atm,UK,False,normal,TXN003873,2025-03-20T12:50:00,12,Thursday,False,2.428336298299606
ACCT100161,ACCT200350,27.92,deposit,atm,pos_terminal,SG,False,normal,TXN003874,2025-02-01T07:03:00,7,Saturday,False,3.329343277894172
ACCT100369,ACCT200094,156.69,transfer,restaurant,pos_terminal,UK,False,normal,TXN003875,2025-03-27T15:38:00,15,Thursday,False,5.054269331116317
ACCT100396,ACCT200257,11.0,transfer,crypto_exchange,mobile_app,AE,False,normal,TXN003876,2025-01-22T06:59:00,6,Wednesday,False,2.3978952727983707
ACCT100168,ACCT200147,25.95,transfer,atm,atm,KY,True,round_tripping,TXN003877,2025-02-10T06:16:00,6,Monday,True,3.2561716096118976
ACCT100111,ACCT200196,437.54,withdrawal,electronics,web,CN,False,normal,TXN003878,2025-02-06T17:50:00,17,Thursday,False,6.08116813018976
ACCT100469,ACCT200287,100.85,withdrawal,crypto_exchange,pos_terminal,NG,True,normal,TXN003879,2025-02-21T07:17:00,7,Friday,True,4.613634264400221
ACCT100061,ACCT200170,50.54,payment,online_services,mobile_app,IN,False,normal,TXN003880,2025-03-11T05:12:00,5,Tuesday,False,3.922765101960048
ACCT100435,ACCT200246,5.63,deposit,online_services,pos_terminal,UK,False,normal,TXN003881,2025-01-06T19:56:00,19,Monday,False,1.728109442151599
ACCT100483,ACCT200214,27.19,deposit,travel,atm,US,True,round_tripping,TXN003882,2025-03-12T14:18:00,14,Wednesday,False,3.3028492586443794
ACCT100029,ACCT200225,9.5,payment,restaurant,web,SG,False,normal,TXN003883,2025-03-18T04:11:00,4,Tuesday,False,2.2512917986064953
ACCT100498,ACCT200109,4.42,transfer,electronics,atm,CN,True,structuring,TXN003884,2025-02-03T00:07:00,0,Monday,False,1.4861396960896067
ACCT100242,ACCT200144,2.86,transfer,retail,mobile_app,US,False,normal,TXN003885,2025-01-27T10:14:00,10,Monday,False,1.0508216248317612
ACCT100168,ACCT200281,3.99,deposit,crypto_exchange,web,CN,True,structuring,TXN003886,2025-01-05T00:50:00,0,Sunday,False,1.3837912309017721
ACCT100269,ACCT200449,6.57,transfer,atm,pos_terminal,UK,True,mule_account,TXN003887,2025-03-03T20:04:00,20,Monday,False,1.8825138324965192
ACCT100098,ACCT200472,673.92,withdrawal,gambling,atm,IN,False,normal,TXN003888,2025-01-11T08:24:00,8,Saturday,False,6.513111409505556
ACCT100206,ACCT200200,76.57,deposit,travel,web,AE,False,normal,TXN003889,2025-03-03T16:07:00,16,Monday,False,4.338205355125032
ACCT100312,ACCT200487,171.87,withdrawal,restaurant,pos_terminal,NG,True,mule_account,TXN003890,2025-01-25T11:00:00,11,Saturday,True,5.146738377088596
ACCT100472,ACCT200375,62.31,deposit,electronics,web,AE,False,normal,TXN003891,2025-03-21T10:30:00,10,Friday,False,4.132121926556131
ACCT100214,ACCT200258,30.32,transfer,online_services,pos_terminal,CN,False,normal,TXN003892,2025-03-13T23:17:00,23,Thursday,False,3.411807560774171
ACCT100198,ACCT200043,74.34,transfer,electronics,web,AE,True,layering,TXN003893,2025-01-01T13:12:00,13,Wednesday,False,4.308649164869106
ACCT100017,ACCT200004,101.72,withdrawal,gambling,atm,AE,False,normal,TXN003894,2025-02-25T12:41:00,12,Tuesday,False,4.622223940553919
ACCT100343,ACCT200360,251.83,deposit,gambling,web,RU,True,normal,TXN003895,2025-01-23T03:17:00,3,Thursday,True,5.528754256689711
ACCT100490,ACCT200000,169.93,transfer,electronics,mobile_app,IN,False,normal,TXN003896,2025-01-20T11:12:00,11,Monday,False,5.135386587546014
ACCT100463,ACCT200074,47.62,transfer,restaurant,atm,IR,True,normal,TXN003897,2025-01-07T02:48:00,2,Tuesday,True,3.8632528410587166
ACCT100412,ACCT200357,188.28,deposit,restaurant,atm,UK,False,normal,TXN003898,2025-03-12T13:12:00,13,Wednesday,False,5.237930216532941
ACCT100238,ACCT200200,32.48,payment,crypto_exchange,pos_terminal,KY,True,normal,TXN003899,2025-01-29T09:20:00,9,Wednesday,True,3.480624515293477
ACCT100339,ACCT200006,27.98,transfer,travel,mobile_app,UK,True,structuring,TXN003900,2025-03-20T23:46:00,23,Thursday,False,3.331489969237335
ACCT100321,ACCT200259,133.54,transfer,restaurant,atm,US,False,normal,TXN003901,2025-02-28T01:36:00,1,Friday,False,4.894401058429723
ACCT100179,ACCT200157,65.86,deposit,restaurant,pos_terminal,AE,True,layering,TXN003902,2025-03-02T22:54:00,22,Sunday,False,4.187531276948218
ACCT100244,ACCT200345,113.64,deposit,restaurant,mobile_app,IR,True,normal,TXN003903,2025-03-23T11:28:00,11,Sunday,True,4.733035556985987
ACCT100479,ACCT200446,8.56,transfer,electronics,mobile_app,US,False,normal,TXN003904,2025-02-18T08:58:00,8,Tuesday,False,2.1471001901536506
ACCT100343,ACCT200080,41.56,withdrawal,online_services,atm,US,True,structuring,TXN003905,2025-02-22T20:46:00,20,Saturday,False,3.727138166231027
ACCT100426,ACCT200156,60.8,withdrawal,electronics,mobile_app,AE,False,normal,TXN003906,2025-02-23T17:35:00,17,Sunday,False,4.107589788972121
ACCT100401,ACCT200231,57.51,payment,travel,mobile_app,AE,False,normal,TXN003907,2025-02-27T02:21:00,2,Thursday,False,4.051958845725663
ACCT100038,ACCT200366,46.06,withdrawal,crypto_exchange,web,UK,True,mule_account,TXN003908,2025-03-10T05:53:00,5,Monday,False,3.8299448943925394
ACCT100259,ACCT200037,76.66,withdrawal,online_services,web,AE,True,structuring,TXN003909,2025-03-17T00:25:00,0,Monday,False,4.339380059952409
ACCT100415,ACCT200258,12.3,deposit,electronics,web,US,True,rapid_movement,TXN003910,2025-02-06T09:49:00,9,Thursday,False,2.509599262378372
ACCT100049,ACCT200243,90.93,transfer,online_services,atm,UK,False,normal,TXN003911,2025-02-15T06:18:00,6,Saturday,False,4.510089979737821
ACCT100209,ACCT200279,67.67,transfer,gambling,pos_terminal,UK,False,normal,TXN003912,2025-01-22T03:23:00,3,Wednesday,False,4.2146429502441345
ACCT100345,ACCT200160,10.5,payment,atm,pos_terminal,RU,True,normal,TXN003913,2025-03-18T02:38:00,2,Tuesday,True,2.3513752571634776
ACCT100140,ACCT200305,13.02,payment,electronics,pos_terminal,UK,False,normal,TXN003914,2025-01-12T10:03:00,10,Sunday,False,2.5664866367804233
ACCT100141,ACCT200008,8.06,withdrawal,electronics,atm,IR,True,normal,TXN003915,2025-01-28T06:58:00,6,Tuesday,True,2.086913556518537
ACCT100152,ACCT200298,183.23,deposit,online_services,web,KY,True,round_tripping,TXN003916,2025-01-17T18:53:00,18,Friday,True,5.2107421942920835
ACCT100238,ACCT200491,32.85,transfer,retail,mobile_app,SG,False,normal,TXN003917,2025-03-11T05:18:00,5,Tuesday,False,3.4919517449306197
ACCT100005,ACCT200365,24.06,payment,online_services,atm,RU,True,normal,TXN003918,2025-02-08T22:19:00,22,Saturday,True,3.180550710546533
ACCT100237,ACCT200334,35.96,withdrawal,electronics,mobile_app,US,False,normal,TXN003919,2025-02-28T02:21:00,2,Friday,False,3.5824072096034194
ACCT100059,ACCT200337,20.74,transfer,crypto_exchange,web,NG,True,normal,TXN003920,2025-02-03T11:27:00,11,Monday,True,3.032064202801381
ACCT100072,ACCT200100,21.57,deposit,crypto_exchange,mobile_app,IN,True,layering,TXN003921,2025-02-06T04:05:00,4,Thursday,False,3.071303460401065
ACCT100325,ACCT200046,10.63,withdrawal,electronics,atm,NG,True,rapid_movement,TXN003922,2025-01-18T08:18:00,8,Saturday,True,2.363680192353857
ACCT100454,ACCT200206,18.08,withdrawal,online_services,mobile_app,RU,True,normal,TXN003923,2025-02-28T05:49:00,5,Friday,True,2.89480635496403
ACCT100181,ACCT200302,24.72,withdrawal,electronics,mobile_app,NG,True,normal,TXN003924,2025-02-27T17:20:00,17,Thursday,True,3.20761263258949
ACCT100398,ACCT200429,30.61,payment,retail,web,RU,True,layering,TXN003925,2025-01-07T13:40:00,13,Tuesday,True,3.421326752957321
ACCT100496,ACCT200325,82.1,deposit,atm,web,AE,False,normal,TXN003926,2025-03-26T19:53:00,19,Wednesday,False,4.407938016458383
ACCT100032,ACCT200294,70.63,payment,retail,atm,US,False,normal,TXN003927,2025-03-19T00:36:00,0,Wednesday,False,4.257454983420831
ACCT100196,ACCT200245,92.78,deposit,atm,atm,UK,False,normal,TXN003928,2025-03-13T14:31:00,14,Thursday,False,4.530231099323598
ACCT100138,ACCT200366,78.31,withdrawal,travel,pos_terminal,AE,False,normal,TXN003929,2025-01-20T01:11:00,1,Monday,False,4.360675308762846
ACCT100493,ACCT200118,46.16,deposit,gambling,mobile_app,KY,True,round_tripping,TXN003930,2025-03-15T07:04:00,7,Saturday,True,3.832113622199844
ACCT100465,ACCT200312,22.18,payment,travel,web,IN,False,normal,TXN003931,2025-01-29T04:49:00,4,Wednesday,False,3.099190981922221
ACCT100211,ACCT200390,25.5,withdrawal,crypto_exchange,mobile_app,IR,True,structuring,TXN003932,2025-01-07T14:15:00,14,Tuesday,True,3.2386784521643803
ACCT100090,ACCT200154,34.57,deposit,retail,atm,CN,True,round_tripping,TXN003933,2025-03-31T18:02:00,18,Monday,False,3.5429862539335333
ACCT100272,ACCT200151,19.58,withdrawal,crypto_exchange,atm,UK,False,normal,TXN003934,2025-02-12T15:33:00,15,Wednesday,False,2.9745086371023644
ACCT100176,ACCT200045,23.4,deposit,crypto_exchange,mobile_app,NG,True,normal,TXN003935,2025-03-27T15:00:00,15,Thursday,True,3.152736022363656
ACCT100289,ACCT200084,105.2,withdrawal,gambling,mobile_app,IN,False,normal,TXN003936,2025-02-11T06:50:00,6,Tuesday,False,4.65586330030361
ACCT100475,ACCT200139,48.45,transfer,atm,atm,AE,False,normal,TXN003937,2025-03-02T10:42:00,10,Sunday,False,3.880532338336775
ACCT100264,ACCT200350,12.74,transfer,crypto_exchange,mobile_app,IR,True,normal,TXN003938,2025-01-19T04:13:00,4,Sunday,True,2.5447466501440172
ACCT100415,ACCT200450,67.0,withdrawal,online_services,atm,UK,True,layering,TXN003939,2025-01-14T17:16:00,17,Tuesday,False,4.204692619390966
ACCT100271,ACCT200159,3.9,transfer,restaurant,atm,SG,True,rapid_movement,TXN003940,2025-03-30T11:30:00,11,Sunday,False,1.3609765531356006
ACCT100231,ACCT200044,12.54,payment,travel,atm,NG,True,normal,TXN003941,2025-01-27T20:53:00,20,Monday,True,2.5289235352047745
ACCT100279,ACCT200341,28.67,withdrawal,online_services,mobile_app,RU,True,normal,TXN003942,2025-02-19T07:32:00,7,Wednesday,True,3.3558512798952784
ACCT100147,ACCT200320,54.71,withdrawal,online_services,atm,IN,False,normal,TXN003943,2025-01-19T08:29:00,8,Sunday,False,4.002046508075734
ACCT100442,ACCT200146,7.4,withdrawal,electronics,atm,IR,True,layering,TXN003944,2025-03-31T22:15:00,22,Monday,True,2.0014800002101243
ACCT100076,ACCT200208,52.89,deposit,crypto_exchange,pos_terminal,IN,False,normal,TXN003945,2025-02-09T02:31:00,2,Sunday,False,3.9682142850778885
ACCT100270,ACCT200245,7.44,withdrawal,online_services,pos_terminal,UK,False,normal,TXN003946,2025-02-25T16:34:00,16,Tuesday,False,2.0068708488450007
ACCT100065,ACCT200226,8.9,payment,retail,mobile_app,KY,True,structuring,TXN003947,2025-03-28T19:24:00,19,Friday,True,2.186051276738094
ACCT100094,ACCT200367,44.09,withdrawal,electronics,web,KY,True,normal,TXN003948,2025-02-21T05:26:00,5,Friday,True,3.7862329993698465
ACCT100090,ACCT200045,58.82,payment,travel,pos_terminal,SG,False,normal,TXN003949,2025-03-26T13:23:00,13,Wednesday,False,4.074481933125849
ACCT100336,ACCT200024,93.0,transfer,restaurant,web,UK,False,normal,TXN003950,2025-03-15T10:24:00,10,Saturday,False,4.532599493153256
ACCT100187,ACCT200097,15.58,payment,electronics,pos_terminal,AE,False,normal,TXN003951,2025-01-08T22:20:00,22,Wednesday,False,2.7459880404426023
ACCT100433,ACCT200022,27.37,payment,travel,pos_terminal,IN,False,normal,TXN003952,2025-02-06T04:14:00,4,Thursday,False,3.309447523052588
ACCT100186,ACCT200168,151.72,withdrawal,online_services,atm,SG,False,normal,TXN003953,2025-03-26T14:25:00,14,Wednesday,False,5.022036716820698
ACCT100177,ACCT200116,9.76,payment,electronics,mobile_app,NG,True,normal,TXN003954,2025-03-23T11:40:00,11,Sunday,True,2.278292400425001
ACCT100342,ACCT200361,42.13,deposit,retail,atm,IN,False,normal,TXN003955,2025-02-13T02:01:00,2,Thursday,False,3.7407600759909254
ACCT100265,ACCT200470,18.57,payment,travel,atm,NG,True,normal,TXN003956,2025-02-06T13:10:00,13,Thursday,True,2.9215473753646144
ACCT100121,ACCT200426,158.78,withdrawal,crypto_exchange,web,RU,True,normal,TXN003957,2025-01-04T04:24:00,4,Saturday,True,5.067519596296967
ACCT100382,ACCT200357,33.79,payment,electronics,mobile_app,UK,False,normal,TXN003958,2025-03-14T21:50:00,21,Friday,False,3.5201649007261984
ACCT100456,ACCT200035,31.69,transfer,gambling,atm,IR,True,normal,TXN003959,2025-02-03T02:13:00,2,Monday,True,3.4560011737028296
ACCT100018,ACCT200147,42.15,transfer,atm,atm,IR,True,normal,TXN003960,2025-01-30T18:37:00,18,Thursday,True,3.7412346844478646
ACCT100207,ACCT200190,59.46,payment,retail,web,CN,False,normal,TXN003961,2025-03-23T13:25:00,13,Sunday,False,4.085303817569952
ACCT100130,ACCT200476,25.48,deposit,electronics,pos_terminal,NG,True,normal,TXN003962,2025-01-30T17:24:00,17,Thursday,True,3.2378938307039626
ACCT100203,ACCT200351,40.78,transfer,restaurant,atm,AE,False,normal,TXN003963,2025-03-12T10:04:00,10,Wednesday,False,3.708191765146309
ACCT100464,ACCT200434,7.78,withdrawal,crypto_exchange,web,KY,True,mule_account,TXN003964,2025-03-13T04:27:00,4,Thursday,True,2.0515563381903004
ACCT100076,ACCT200123,37.51,transfer,travel,mobile_app,UK,False,normal,TXN003965,2025-01-02T22:25:00,22,Thursday,False,3.624607564093796
ACCT100052,ACCT200043,22.31,transfer,restaurant,pos_terminal,KY,True,normal,TXN003966,2025-03-25T02:00:00,2,Tuesday,True,3.105035008444441
ACCT100152,ACCT200104,9.49,deposit,gambling,web,KY,True,normal,TXN003967,2025-03-20T22:35:00,22,Thursday,True,2.2502386126218363
ACCT100161,ACCT200272,157.08,transfer,travel,web,RU,True,normal,TXN003968,2025-01-14T14:05:00,14,Tuesday,True,5.056755229709809
ACCT100424,ACCT200243,18.31,deposit,restaurant,pos_terminal,AE,False,normal,TXN003969,2025-03-13T03:04:00,3,Thursday,False,2.907447358686419
ACCT100264,ACCT200097,17.17,deposit,crypto_exchange,web,CN,False,normal,TXN003970,2025-03-22T23:04:00,23,Saturday,False,2.843163674909384
ACCT100225,ACCT200042,51.48,transfer,gambling,mobile_app,US,False,normal,TXN003971,2025-01-24T08:28:00,8,Friday,False,3.941193382727926
ACCT100183,ACCT200462,46.95,deposit,restaurant,mobile_app,CN,False,normal,TXN003972,2025-03-22T15:05:00,15,Saturday,False,3.849083205654272
ACCT100069,ACCT200097,76.93,withdrawal,electronics,pos_terminal,IR,True,normal,TXN003973,2025-01-12T15:39:00,15,Sunday,True,4.342895917470844
ACCT100394,ACCT200410,17.08,withdrawal,travel,mobile_app,RU,True,round_tripping,TXN003974,2025-01-07T18:53:00,18,Tuesday,True,2.837908188360424
ACCT100482,ACCT200291,97.94,deposit,crypto_exchange,pos_terminal,SG,False,normal,TXN003975,2025-01-18T15:48:00,15,Saturday,False,4.584355046274172
ACCT100223,ACCT200158,39.87,transfer,retail,web,RU,True,rapid_movement,TXN003976,2025-02-16T14:04:00,14,Sunday,True,3.6856241613932634
ACCT100048,ACCT200182,53.89,transfer,retail,web,IN,True,mule_account,TXN003977,2025-01-28T15:22:00,15,Tuesday,False,3.9869449319454056
ACCT100240,ACCT200096,22.6,payment,online_services,pos_terminal,IN,False,normal,TXN003978,2025-03-12T20:51:00,20,Wednesday,False,3.1179499062782403
ACCT100275,ACCT200015,28.57,transfer,atm,mobile_app,KY,True,structuring,TXN003979,2025-02-20T08:12:00,8,Thursday,True,3.3523572162426816
ACCT100395,ACCT200271,150.78,deposit,online_services,web,CN,False,normal,TXN003980,2025-03-09T20:37:00,20,Sunday,False,5.015821820783556
ACCT100104,ACCT200448,241.15,withdrawal,crypto_exchange,atm,US,False,normal,TXN003981,2025-01-05T05:15:00,5,Sunday,False,5.485419146514981
ACCT100457,ACCT200399,23.28,payment,gambling,atm,RU,True,normal,TXN003982,2025-02-26T17:23:00,17,Wednesday,True,3.147594622863237
ACCT100273,ACCT200270,8.23,transfer,atm,web,US,False,normal,TXN003983,2025-03-28T12:35:00,12,Friday,False,2.1077860146889784
ACCT100080,ACCT200014,37.8,payment,restaurant,web,IR,True,structuring,TXN003984,2025-03-01T15:13:00,15,Saturday,True,3.632309102625542
ACCT100024,ACCT200198,11.57,deposit,restaurant,pos_terminal,US,False,normal,TXN003985,2025-01-02T18:53:00,18,Thursday,False,2.448415541205585
ACCT100414,ACCT200112,5.64,payment,retail,mobile_app,IN,True,mule_account,TXN003986,2025-03-01T00:28:00,0,Saturday,False,1.7298840655099674
ACCT100288,ACCT200220,5.49,withdrawal,atm,mobile_app,AE,False,normal,TXN003987,2025-01-09T08:50:00,8,Thursday,False,1.7029282555214393
ACCT100492,ACCT200296,30.98,deposit,online_services,web,UK,False,normal,TXN003988,2025-03-18T22:36:00,22,Tuesday,False,3.4333418349887226
ACCT100336,ACCT200366,332.48,transfer,crypto_exchange,mobile_app,US,True,mule_account,TXN003989,2025-03-01T11:01:00,11,Saturday,False,5.8065797079108625
ACCT100159,ACCT200242,32.03,payment,atm,pos_terminal,IN,False,normal,TXN003990,2025-03-25T21:25:00,21,Tuesday,False,3.466672963621067
ACCT100410,ACCT200002,93.87,deposit,gambling,atm,KY,True,normal,TXN003991,2025-01-16T16:07:00,16,Thursday,True,4.541910846348901
ACCT100065,ACCT200004,29.53,deposit,gambling,web,IR,True,normal,TXN003992,2025-03-23T12:26:00,12,Sunday,True,3.3854066957558313
ACCT100251,ACCT200466,77.21,withdrawal,gambling,mobile_app,IR,True,normal,TXN003993,2025-01-04T04:27:00,4,Saturday,True,4.3465289823207245
ACCT100454,ACCT200094,13.17,transfer,gambling,atm,IN,False,normal,TXN003994,2025-03-14T07:08:00,7,Friday,False,2.5779415157551897
ACCT100210,ACCT200164,53.32,deposit,restaurant,atm,CN,False,normal,TXN003995,2025-02-20T13:09:00,13,Thursday,False,3.976311495310508
ACCT100001,ACCT200270,17.31,deposit,online_services,mobile_app,RU,True,normal,TXN003996,2025-03-16T08:52:00,8,Sunday,True,2.851284369188118
ACCT100189,ACCT200061,24.66,withdrawal,electronics,atm,US,True,layering,TXN003997,2025-02-03T11:01:00,11,Monday,False,3.2051824977361982
